title;desc;url;ingredients;steps;tools
Iguana Wana;Iguana Wana, een tropische naam als je het ons vraagt! En dat proef je ook wel een beetje terug in deze cocktail door de perzik likeur en het sinaasappelsap. Daarnaast hoef je alleen nog maar vodka toe te voegen en je bent klaar! Voor het lekkerste resultaat gebruik je vers sinaasappelsap.;https://cocktailrecepten.com/recept/iguana-wana;['20 ml Peachtree', '60 ml Sinaasappelsap', '30 ml Vodka'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg alle ingrediënten toe. Shake!', 'Pak een tumbler en doe hier wat ijsblokjes in.', 'Schenk de cocktail door een strainer in het glas en garneer met een schijf sinaasappel.'];['Tumbler glas', 'Shaker', 'Barmaatje', 'Strainer']
Pepernotenshot;Maak je Sinterklaasavond nóg gezelliger door te beginnen met een heerlijk shotje pepernoot!;https://cocktailrecepten.com/recept/pepernotenshot;['10 ml Baileys', '10 ml Speculaas likeur'];['Pak een cocktailshaker en doe hier een paar ijsblokjes in.', 'Schenk de Baileys en de speculaaslikeur erbij. Shake!', 'Pak een shotglaasje en schenk de cocktail door een strainer erin. Cheers!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Peppero Spoom;Een frisse spoom gemaakt met Peppero. Peppero is een likeur op basis van sinaasappel en chili. Het geeft een verassend lekkere nasmaak aan deze cocktail!;https://cocktailrecepten.com/recept/peppero-spoom;['1,5 bol Citroensorbetijs', '60 ml Prosecco', '10 ml Vodka', '45 ml Peppero'];['Pak een mixer en een kom/maatbeker om in te mixen.', 'Voeg het ijs, de Peppero en vodka toe.', 'Begin met mixen en voeg geleidelijk de prosecco er aan toe.', 'Pak een champagneflûte en schenk de cocktail erin. Garneer met een schijfje sinaasappel.'];['Champagneglas', 'Barmaatje', 'Maatbeker', 'Staafmixer']
Pietenshot;De Pietenshot. Hét shotje wat je de kracht geeft om de Sinterklaas avond mee door te komen!;https://cocktailrecepten.com/recept/pietenshot;['25 ml Dropshot', '10 ml Vodka'];['Pak een cocktailshaker en doe hier wat ijs in.', 'Voeg de vodka en dropshot toe. Shake!', 'Pak een shotglas en schenk je shotje erin. Cheers!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Piña Colada;Een echte tropische cocktail. Met dit drankje in je hand waan je je even op het strand met een strakblauwe lucht en palmbomen boven je! Om hem echt lekker te maken gebruik je verse ananas in plaats van ananassap. Haal de tropen naar je woonkamer en maak deze cocktail zelf thuis!;https://cocktailrecepten.com/recept/pina-colada;['25 ml Ananassap', '35 ml Kokosmelk', '50 ml Malibu'];['Vul een cocktailshaker met wat ijsblokjes.', 'Voeg de rum, kokosmelk en ananassap toe en shake goed!', 'Schenk de cocktail uit in een hurricane glas en garneer met een stuk ananas aan de rand.'];['Hurricane glas', 'Shaker', 'Barmaatje', 'Strainer']
Piña Colada Slush;De Piña Colada Slush, nóg een variant op de originele cocktail. De ingrediënten zijn bijna hetzelfde, alleen maak je deze met kokosroom in plaats van kokosmelk en met kokosijs, om hem lekker dik te maken.;https://cocktailrecepten.com/recept/pina-colada-slush;['75 ml Ananassap', '90 ml Kokosijs', '25 ml Kokosroom', '45 ml Malibu'];['Pak een blender en doe hier wat ijsblokjes in.', 'Voeg de Malibu, het ananassap, de kokosroom en het kokosijs toe.', 'Blend tot het één geheel is geworden.', 'Pak een wijnglas en schenk hier de cocktail in. Garneer met een stuk ananas.'];['Wit Wijnglas', 'Barmaatje', 'Blender', 'IJsschep']
Piña Colada Smoothie;De 'gewone' Piña Colada maken we met ananassap, kokosmelk en Malibu, maar in deze alcoholvrije variant hebben we het net even anders gedaan! We hebben hem omgetoverd tot een smoothie door verse ananas te gebruiken en uiteraard de Malibu weg te laten. Die hebben we vervangen door ahornsiroop. Een erg lekkere alcoholvrije Piña Colada die je zeker moet proberen!;https://cocktailrecepten.com/recept/pina-colada-smoothie;['200 gr Ananas', '100 ml Kokosmelk', '0.5 el Ahornsiroop'];['Pak een blender en doe hier de verse ananas stukjes in met de ahornsiroop en de kokosmelk.', 'Blend het tot een smoothie.', 'Pak een hurricane glas en doe hier wat ijsblokjes in.', 'Schenk de smoothie in het glas en garneer met een stukje ananas.'];['Hurricane glas', 'Barmaatje', 'Blender']
Piña Margarita;Met deze Piña Margarita waan je je even op het strand. Eigenlijk met elke cocktail wel waar ananassap in zit haha! Op de rand van dit glas doen we wat kaneelsuiker wat zorgt voor een heerlijke smaak die je niet snel verwacht!;https://cocktailrecepten.com/recept/pina-margarita;['75 ml Ananassap', '30 ml Cointreau', '20 ml Limoensap', '20 ml Tequila'];['Pak een margaritaglas en maak de rand van het glas nat met limoensap.', 'Dip vervolgens de rand van het glas in de kaneelsuiker.', 'Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg alle ingrediënten toe. Shake!', 'Pak je margaritaglas en schenk de cocktail door een strainer erin.\nGarneer met een stuk ananas.'];['Margarita glas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Pineapple Breeze;Deze tropische cocktail neemt je mee naar zonnig weer met een strak blauwe lucht en witte stranden. Na een dag hard werken heb je deze dan ook zeker verdiend! We maken hem met Malibu, Sprite, sinaasappelsap en ananassap.;https://cocktailrecepten.com/recept/pineapple-breeze;['60 ml Ananassap', '60 ml Malibu', '60 ml Sinaasappelsap', '120 ml Sprite'];['Pak een wat groter glas dan een longdrink en doe hier wat ijsblokjes in.', 'Voeg de Malibu, Sprite en het sinaasappel- en ananassap toe.', 'Roer een keer door en garneer met een stuk ananas.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Pineapple Daiquiri;Een verfrissende cocktail die je het liefst langs de rand van het zwembad drinkt op een warme dag! Maak deze cocktail met Malibu, ananassap, limoensap en suikersiroop. Tip: maak hem extra lekker door vers limoensap te gebruiken!;https://cocktailrecepten.com/recept/pineapple-daiquiri;['50 ml Ananassap', '30 ml Limoensap', '60 ml Malibu', '10 ml Suikersiroop'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de Malibu, het ananassap, limoensap en de suikersiroop toe. Shake!', 'Pak of een gekoeld glas of anders een longdrink met ijsblokjes en schenk hier de cocktail door een strainer in.', 'Garneer met een stuk ananas.'];['Longdrinkglas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Pineapple Fizz;De Pineapple Fizz is een zomers en fruitig drankje gebaseerd op rum. De fizz vind je terug in het toevoegen van het bruisend water.;https://cocktailrecepten.com/recept/pineapple-fizz;['30 ml Ananassap', '100 ml Bruisend water', '60 ml Rum', '15 ml Suikersiroop'];['Pak een cocktailshaker en doe hier ijsblokjes in.', 'Voeg de rum, het ananassap en de suikersiroop toe. Shake!', 'Pak een longdrinkglas of tumbler en doe hier ijsblokjes in.', 'Schenk de cocktail door een strainer in het glas.', 'Vul aan met het bruisend water. Garneer eventueel met een partje ananas.'];['Longdrinkglas', 'Shaker', 'Barmaatje', 'Strainer']
Pineapple Shake;De Pineapple Shake is een lekker koele en fruitige mocktail. Hij is lekker zoet van smaak en heerlijk om op een zomerse dag te drinken!;https://cocktailrecepten.com/recept/pineapple-shake;['1 partje Ananas', '90 ml Ananassap', '1 bol Vanille ijs', '90 gr Diepvries ananas', '170 ml Jarritos Pineapple'];['Pak een hoge maatbeker en een staafmixer.', 'Voeg alle ingrediënten toe, te beginnen met de diepvries ananas.', 'Blend tot het een geheel is geworden.', 'Pak een mason jar en schenk de mocktail erin.', 'Voeg nog wat ijsblokjes toe en garneer met een stuk ananas.'];['Mason jar', 'Barmaatje', 'Maatbeker', 'Staafmixer', 'Blender']
Pink 43;De Pink 43 is een 'zachte' cocktail met lichtzoete smaak. Dit zachte gevoel komt doordat we hem maken met melk en Licor 43. Zijn roze kleur dankt hij aan de toevoeging van een scheutje grenadine.;https://cocktailrecepten.com/recept/pink-43;['20 ml Grenadine', '40 ml Licor 43', '80 ml Melk'];['Pak een longdrinkglas en doe hier wat ijsblokjes in.', 'Pak vervolgens een cocktailshaker en doe hier de Licor 43, de (koude) melk en de grenadine in. Shake!', 'Schenk de cocktail in het glas en garneer met een rietje.'];['Longdrinkglas', 'Shaker', 'Barmaatje', 'Strainer']
Pink Candy Shot;Een lekker fruitig shotje die wel wat weg heeft van de roze fruittella. Je kan er mooie laagjes van maken door het over de achterkant van een barlepel te schenken of door elkaar, wat ook een leuk effect heeft! De smaak blijft hetzelfde!;https://cocktailrecepten.com/recept/pink-candy-shot;['15 ml Rocketshot Pink', '15 ml Boswandeling pink'];['Pak een shotglaasje en schenk hier eerst de Boswandeling Pink in.', 'Schenk vervolgens, eventueel via de achterkant van een barlepel, de Rocketshot Pink erbij. Cheers!'];['Shotglas', 'Barmaatje', 'Barlepel']
Pink Cloud;De Pink Cloud, een makkelijke cocktail met een zachte smaak. De hazelnoot en framboos smaken komen goed naar voren maar zijn niet te sterk aanwezig. Door zijn mooie roze kleur geschikt om te drinken op een romantische avond samen of als dessert!;https://cocktailrecepten.com/recept/pink-cloud;['45 ml Frangelico', '75 ml Melk', '45 ml Raspberry likeur'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de Frangelico, melk en raspberry likeur toe. Shake!', 'Pak een tumbler en schenk de cocktail door een strainer in het glas. Voeg eventueel nog wat ijsblokjes toe.'];['Tumbler glas', 'Shaker', 'Barmaatje', 'Strainer']
Pink Fizz;De Pink Fizz is een makkelijk mixdrankje met een mooie roze kleur. We maken hem met Trojka Pink, Vodka en Sprite. Als je hem wat zuurder wil voeg je op het laatst nog een schijfje citroen toe. Lekker voor een spelletjes avond met vrienden!;https://cocktailrecepten.com/recept/pink-fizz;['120 ml Sprite', '15 ml Vodka', '40 ml Trojka Pink'];['Pak een longdrink en doe hier wat ijsblokjes in.', 'Schenk de vodka en de Trojka pink in.', 'Top af met de Sprite en voeg eventueel een schijfje citroen toe.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Pink Froyo;De Pink Froyo is een variant op de Boswandeling Froyo die we op de site hebben staan. We hebben deze namelijk gemaakt met de andere smaak van Boswandeling! Dit geeft de cocktail een mooie rozige kleur en smaakt natuurlijk ook anders! Probeer allebei en kies je favoriet!;https://cocktailrecepten.com/recept/pink-froyo;['2 bol Yoghurt ijs', '60 ml Boswandeling pink', '100 ml Halfvolle melk'];['Pak een blender en doe de Boswandeling, melk en de bolletjes ijs erin.', 'Mix tot het een geheel is geworden.', 'Pak een mason jar en schenk je cocktail erin. Voeg eventueel nog wat ijsblokjes toe en geniet!'];['Mason jar', 'Barmaatje', 'Blender', 'IJsschep']
Pink Panther;De Pink Panther, wie kent hem niet! Sinds 1963 is deze roze panter te zien in diverse films. Maar deze cocktail heeft deze naam gekregen omdat zijn kleur precies op de Pink Panther lijkt! Je maakt hem met Boswandeling, Flügel en Sprite.;https://cocktailrecepten.com/recept/pink-panther;['1 scheutje Boswandeling', '60 ml Sprite', '20 ml Flügel'];['Pak een longdrinkglas en schenk hier het flesje Flügel in leeg.', 'Voeg naar smaak een scheutje Boswandeling toe.', 'Schenk de Sprite erbij en zorg dat het drankje roze blijft/wordt!'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Pink Rocket Mojito;De Mojito is de ideale cocktail om flink mee te variëren. In deze variant van de populaire cocktail gebruiken we Rocketshot Pink. En het leuke daarvan is, Rocketshot is er in 3 smaken. Dus je kan 3 verschillende variaties maken! Deze Rocket Mojito is met de Rocketshot Pink. ;;;;
"Check ook de Rocket Mojito & Sour Rocket Mojito!""";https://cocktailrecepten.com/recept/pink-rocket-mojito;['602 ml Bruisend water', '2 partje Limoen', '15 ml Limoensap', '2 takje Munt', '2 el Rietsuiker', '40 ml Witte rum', '40 ml Rocketshot Pink'];['Pak een longdrinkglas, pak de muntblaadjes van 1 takje en kneus deze zachtjes tussen je handen (door te klappen) en doe in het glas.', 'Voeg de rietsuiker, de Rocketshot, de rum en het limoensap toe en roer even door.', 'Voeg crushed ice en de partjes limoen toe.', 'Top af met het bruisend water en garneer met een takje munt.'];['Mojito glas', 'Barmaatje', 'Barlepel', 'Citruspers'];
Pink Screwdriver;De 'originele' Screwdriver kennen we allemaal, vodka met sinaasappelsap. Maar bij deze variant hebben we nog een extra ingrediënt toegevoegd: een scheutje grenadine! Wat ons betreft een goede toevoeging waardoor hij ook iets zoeter smaakt. Ook veranderd de kleur daardoor van de orginele oranje kleur naar roze.;https://cocktailrecepten.com/recept/pink-screwdriver;['30 ml Grenadine', '1 schijfje Sinaasappel', '120 ml Sinaasappelsap', '45 ml Vodka'];['Pak een longdrinkglas en doe hier een paar ijsblokjes in.', 'Voeg de vodka en het sinaasappelsap toe en roer een keer door.', 'Schenk een scheutje grenadine erbij en garneer met een schijfje sinaasappel. Als je hem door roert, ontstaat de rozige kleur!'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Pink Shake;De Pink Shake, precies ja, een roze shake! Een zoete, romige shake die we maken met verse aardbeien, vanille ijs en de roze Boswandeling. Dit laatste is een zachte roomlikeur en heeft de smaken framboos en karamel.;https://cocktailrecepten.com/recept/pink-shake;['1 bol Vanille ijs', '5 stuk Aardbeien', '75 ml Boswandeling pink'];['Pak een blender en doe hier de Boswandeling Pink, de aardbeien en het vanille ijs in.', 'Mix het goed door elkaar zodat een geheel wordt.', 'Pak een longdrinkglas en schenk je shake erin. Garneer met een aardbei (en eventueel een toefje slagroom).'];['Longdrinkglas', 'Barmaatje', 'Blender', 'IJsschep']
Pink Starburst;De Pink Starburst is een lekker en lekker makkelijk shotje om te maken. Je maakt hem met watermeloen likeur en tequila. Je kunt ervoor kiezen door hem te maken in een cocktailshaker met ijs of door direct beide ingrediënten in het (shot)glas te schenken. Hieronder leggen we uit door hem te maken in een cocktailshaker.;https://cocktailrecepten.com/recept/pink-starburst;['20 ml Watermeloen likeur', '10 ml Tequila'];['Pak een cocktailshaker en doe hier een paar ijsblokjes in.', 'Voeg beide ingrediënten toe en shake!', 'Pak een shotglas en schenk de mix door een strainer erin. Enjoy!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Pink-Bos-Dropshot;De Pink-Bos-Dropshot. De naam verklapt stiekem al een beetje welke ingrediënten er in dit shotje zitten. Rocketshot Pink, Boswandeling en Dropshot. We bouwen dit shotje door het gebruik van een barlepel waardoor je alle kleuren terug ziet! Een heerlijke traktatie die er ook nog eens leuk uitziet!;https://cocktailrecepten.com/recept/pink-bos-dropshot;['10 ml Boswandeling', '10 ml Dropshot', '10 ml Rocketshot Pink'];['Pak een shotglaasje.', 'Schenk eerst de Boswandeling erin.', 'Gebruik vervolgens een barlepel (of een wat breder theelepeltje) om de Rocketshot Pink toe te voegen. Schenk het via de achterkant van de lepel erbij.', 'Gebruik dezelfde techniek om als laatste de Dropshot toe te voegen.', 'Drink hem direct op!'];['Shotglas', 'Barmaatje', 'Barlepel']
Pornstar Martini;Een sexy cocktail met een spannende smaak! Alleen al met de naam van deze cocktail trek je de aandacht. Hoe je deze cocktail moet 'wegwerken'? Je eet eerst de passievrucht die in de cocktail ligt, vervolgens drink je het glaasje prosecco wat ernaast wordt geserveerd en als laatste drink je de cocktail zelf op!;https://cocktailrecepten.com/recept/pornstar-martini;['1 stuk Ei', '0.5 stuk Limoen', '0.5 stuk Passievrucht', '25 ml Passoa', '25 ml Prosecco', '30 ml Vanille vodka', '50 ml Passievruchtsap'];['Pak een martiniglas en koel deze door er ijsblokjes in te doen.', 'Doe in een cocktailshaker wat ijsblokjes. Pers hier de limoen in uit. Voeg vervolgens de vodka, Passoa, het passievruchtsap en het eiwit van een half ei toe. Schud zeker 15 seconde.', 'Pak het martiniglas, haal de ijsblokjes eruit en schenk je cocktail door een strainer in het glas.', 'Snijd de passievrucht door midden en leg een helft in elk glas. Schenk de prosecco in een klein glaasje en serveer apart.'];['Martini glas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Portjito;Deze cocktail is een variant op de wereldbekende Mojito. In deze variant maken we gebruik van witte port, wat dit drankje een Portugees tintje geeft. Het is een verfrissende cocktail die ideaal is om te drinken bij lekker warm weer!;https://cocktailrecepten.com/recept/portjito;['75 ml Bruisend water', '2 partje Limoen', '5 blaadje Munt', '1 tl Rietsuiker', '50 ml Witte port'];['Pak een mojito glas en doe hier de rietsuiker (naar smaak) in.', 'Snijd de partjes van de limoen, knijp deze uit in een glas en voeg toe.', 'Voeg de witte port en de blaadjes munt toe.', 'Roer een keer door en vul aan met het bruisend water.', 'Voeg als laatste wat ijsblokjes toe en roer nog een keer door. Garneer met een takje munt.'];['Mojito glas', 'Barmaatje', 'Barlepel']
